# Simulated MCMC Chain Data for UAT Framework (H0, k_early, omega_b, log_likelihood)
H0	k_early	omega_b	log_likelihood 
7.412086e+01	9.631339e-01	2.252646e-02	-1.450581e+03
7.298581e+01	9.790405e-01	2.238130e-02	-1.449365e+03
7.317231e+01	9.579456e-01	2.241152e-02	-1.447607e+03
7.205843e+01	9.651320e-01	2.239541e-02	-1.450223e+03
7.476690e+01	9.518620e-01	2.241959e-02	-1.450517e+03
7.383390e+01	9.656039e-01	2.251386e-02	-1.450981e+03
7.273471e+01	9.597740e-01	2.244444e-02	-1.451677e+03
7.337224e+01	9.822293e-01	2.245249e-02	-1.448623e+03
7.218135e+01	9.693770e-01	2.249489e-02	-1.450840e+03
7.308879e+01	9.553106e-01	2.248979e-02	-1.449164e+03
7.362052e+01	9.464624e-01	2.245893e-02	-1.449790e+03
7.313863e+01	9.643687e-01	2.235687e-02	-1.449498e+03
7.360895e+01	9.615026e-01	2.231230e-02	-1.449973e+03
7.388993e+01	9.775560e-01	2.260096e-02	-1.448310e+03
7.151657e+01	9.714550e-01	2.249056e-02	-1.450704e+03
7.430541e+01	9.588619e-01	2.236464e-02	-1.452101e+03
7.236282e+01	9.486462e-01	2.216613e-02	-1.450908e+03
7.132988e+01	9.628463e-01	2.218308e-02	-1.451335e+03
7.288745e+01	9.876049e-01	2.231014e-02	-1.447973e+03
7.325686e+01	9.560727e-01	2.246220e-02	-1.449856e+03
7.238258e+01	9.662824e-01	2.269511e-02	-1.449630e+03
7.220142e+01	9.925044e-01	2.245595e-02	-1.449638e+03
7.288707e+01	9.754985e-01	2.245619e-02	-1.449880e+03
7.265912e+01	9.653992e-01	2.266888e-02	-1.450421e+03
7.182659e+01	9.601418e-01	2.259886e-02	-1.450150e+03
7.192051e+01	9.718777e-01	2.241763e-02	-1.450069e+03
7.267917e+01	9.777998e-01	2.266044e-02	-1.450180e+03
7.192273e+01	9.760802e-01	2.272623e-02	-1.449844e+03
7.260014e+01	9.617268e-01	2.240987e-02	-1.451052e+03
7.358988e+01	9.915222e-01	2.248206e-02	-1.449431e+03
7.279468e+01	9.648677e-01	2.240551e-02	-1.449525e+03
7.277649e+01	9.681823e-01	2.225957e-02	-1.450375e+03
7.298338e+01	9.600798e-01	2.258614e-02	-1.449516e+03
7.333817e+01	9.845439e-01	2.237878e-02	-1.450306e+03
7.348224e+01	9.615808e-01	2.229086e-02	-1.450732e+03
7.309274e+01	9.666841e-01	2.208150e-02	-1.449514e+03
7.325364e+01	9.905949e-01	2.257879e-02	-1.449162e+03
7.299285e+01	9.668312e-01	2.234426e-02	-1.450507e+03
7.520291e+01	9.645688e-01	2.257901e-02	-1.450239e+03
7.382236e+01	9.704624e-01	2.253899e-02	-1.449254e+03
7.289174e+01	9.614939e-01	2.256831e-02	-1.451302e+03
7.287546e+01	9.652767e-01	2.253712e-02	-1.449724e+03
7.310018e+01	9.425664e-01	2.220605e-02	-1.450040e+03
7.263659e+01	9.590650e-01	2.248439e-02	-1.450154e+03
7.346701e+01	9.626529e-01	2.235128e-02	-1.448910e+03
7.262861e+01	9.602926e-01	2.254577e-02	-1.449935e+03
7.339643e+01	9.575874e-01	2.256282e-02	-1.451117e+03
7.268068e+01	9.994979e-01	2.232722e-02	-1.449957e+03
7.251460e+01	9.966353e-01	2.238481e-02	-1.450495e+03
7.119980e+01	9.637258e-01	2.237174e-02	-1.451518e+03
7.318066e+01	9.737018e-01	2.234453e-02	-1.450908e+03
7.331152e+01	9.480439e-01	2.231623e-02	-1.450184e+03
7.207811e+01	9.537867e-01	2.240421e-02	-1.449241e+03
7.312445e+01	9.685993e-01	2.260377e-02	-1.448242e+03
7.320569e+01	9.286838e-01	2.252483e-02	-1.452189e+03
7.300894e+01	9.674752e-01	2.248713e-02	-1.449933e+03
7.351487e+01	9.579278e-01	2.234596e-02	-1.448802e+03
7.326366e+01	9.597756e-01	2.219408e-02	-1.448476e+03
7.334775e+01	9.827580e-01	2.251012e-02	-1.450503e+03
7.160385e+01	9.745901e-01	2.241817e-02	-1.449268e+03
7.207620e+01	9.632869e-01	2.240314e-02	-1.450061e+03
7.321417e+01	9.858769e-01	2.232098e-02	-1.449713e+03
7.420781e+01	9.429364e-01	2.203295e-02	-1.450419e+03
7.263816e+01	9.638227e-01	2.274064e-02	-1.449165e+03
7.317423e+01	9.711982e-01	2.241162e-02	-1.449305e+03
7.223133e+01	9.760918e-01	2.200422e-02	-1.450235e+03
7.432279e+01	9.633514e-01	2.223987e-02	-1.449464e+03
7.183657e+01	9.826549e-01	2.227742e-02	-1.451409e+03
7.259300e+01	9.562006e-01	2.237200e-02	-1.450320e+03
7.338945e+01	9.686526e-01	2.223696e-02	-1.452180e+03
7.194250e+01	9.660790e-01	2.224735e-02	-1.450853e+03
7.403861e+01	9.506860e-01	2.210155e-02	-1.450986e+03
7.275191e+01	9.848793e-01	2.248226e-02	-1.449657e+03
7.389698e+01	9.683992e-01	2.258585e-02	-1.451091e+03
7.344041e+01	9.569014e-01	2.237478e-02	-1.448893e+03
7.266925e+01	9.707575e-01	2.245567e-02	-1.449899e+03
7.226561e+01	9.904611e-01	2.228075e-02	-1.449342e+03
7.284759e+01	9.674534e-01	2.236819e-02	-1.448289e+03
7.262541e+01	9.736459e-01	2.265483e-02	-1.450559e+03
7.168753e+01	9.330937e-01	2.237797e-02	-1.451511e+03
7.257993e+01	9.557898e-01	2.273949e-02	-1.449926e+03
7.290390e+01	9.709891e-01	2.235625e-02	-1.449794e+03
7.279028e+01	9.774200e-01	2.229647e-02	-1.449765e+03
7.223989e+01	9.569679e-01	2.262111e-02	-1.448230e+03
7.360970e+01	9.811825e-01	2.257865e-02	-1.448124e+03
7.375069e+01	9.901125e-01	2.232410e-02	-1.450978e+03
7.350101e+01	9.692967e-01	2.247529e-02	-1.451061e+03
7.263564e+01	9.713551e-01	2.253799e-02	-1.450042e+03
7.282333e+01	9.913266e-01	2.232863e-02	-1.451162e+03
7.331327e+01	9.601610e-01	2.227744e-02	-1.451747e+03
7.376212e+01	9.703610e-01	2.252234e-02	-1.450400e+03
7.297588e+01	9.672062e-01	2.232824e-02	-1.449653e+03
7.434541e+01	9.966188e-01	2.246976e-02	-1.449043e+03
7.279475e+01	9.620566e-01	2.268127e-02	-1.451029e+03
7.381028e+01	9.650530e-01	2.235769e-02	-1.451436e+03
7.348658e+01	9.787706e-01	2.276069e-02	-1.450075e+03
7.227843e+01	9.461084e-01	2.274360e-02	-1.452942e+03
7.295323e+01	9.638570e-01	2.223682e-02	-1.449504e+03
7.120599e+01	9.738610e-01	2.237220e-02	-1.449853e+03
7.412732e+01	9.507900e-01	2.265857e-02	-1.449357e+03
7.182669e+01	9.608487e-01	2.260651e-02	-1.450370e+03
7.310082e+01	9.627896e-01	2.273026e-02	-1.450043e+03
7.254826e+01	9.555440e-01	2.226936e-02	-1.447389e+03
7.335282e+01	9.594761e-01	2.231846e-02	-1.450873e+03
7.284112e+01	9.857787e-01	2.233767e-02	-1.448756e+03
7.425864e+01	9.695920e-01	2.274959e-02	-1.449334e+03
7.307150e+01	9.713931e-01	2.236101e-02	-1.450936e+03
7.264911e+01	9.486528e-01	2.251298e-02	-1.451497e+03
7.284833e+01	9.711201e-01	2.278984e-02	-1.450850e+03
7.397864e+01	9.748893e-01	2.253707e-02	-1.449265e+03
7.171781e+01	9.579444e-01	2.246040e-02	-1.450891e+03
7.234900e+01	9.780363e-01	2.237808e-02	-1.447028e+03
7.274887e+01	9.563525e-01	2.218554e-02	-1.448549e+03
7.301942e+01	9.762146e-01	2.210788e-02	-1.450933e+03
7.261590e+01	9.896332e-01	2.197077e-02	-1.447971e+03
7.261039e+01	9.668336e-01	2.252601e-02	-1.451571e+03
7.326408e+01	9.674839e-01	2.242285e-02	-1.450708e+03
7.306972e+01	9.741627e-01	2.244004e-02	-1.450224e+03
7.263539e+01	9.774326e-01	2.248856e-02	-1.450238e+03
7.295756e+01	9.588449e-01	2.228181e-02	-1.450372e+03
7.303008e+01	9.734360e-01	2.206946e-02	-1.450307e+03
7.428086e+01	9.489715e-01	2.220622e-02	-1.449642e+03
7.406387e+01	9.658728e-01	2.253170e-02	-1.450069e+03
7.293514e+01	9.799771e-01	2.245485e-02	-1.450439e+03
7.426745e+01	9.554510e-01	2.252443e-02	-1.452403e+03
7.374381e+01	9.666016e-01	2.220622e-02	-1.450154e+03
7.230482e+01	9.717266e-01	2.242835e-02	-1.450403e+03
7.336120e+01	9.883444e-01	2.260836e-02	-1.449522e+03
7.316371e+01	9.554412e-01	2.203232e-02	-1.450523e+03
7.234241e+01	9.557447e-01	2.246965e-02	-1.449239e+03
7.180874e+01	9.802576e-01	2.251024e-02	-1.450530e+03
7.289942e+01	9.793979e-01	2.246301e-02	-1.450098e+03
7.512716e+01	9.747529e-01	2.243892e-02	-1.450752e+03
7.299456e+01	9.654651e-01	2.241233e-02	-1.451478e+03
7.128545e+01	9.574826e-01	2.236612e-02	-1.450553e+03
7.265545e+01	9.656895e-01	2.204740e-02	-1.450679e+03
7.388645e+01	9.640807e-01	2.217407e-02	-1.449289e+03
7.229791e+01	9.485660e-01	2.232232e-02	-1.450192e+03
7.471661e+01	9.578248e-01	2.220594e-02	-1.450119e+03
7.312582e+01	9.581224e-01	2.228876e-02	-1.449921e+03
7.344177e+01	9.728837e-01	2.254602e-02	-1.449517e+03
7.283132e+01	9.562779e-01	2.237036e-02	-1.451581e+03
7.126151e+01	9.607427e-01	2.222916e-02	-1.450988e+03
7.335462e+01	9.710863e-01	2.202294e-02	-1.448096e+03
7.365591e+01	9.696205e-01	2.225474e-02	-1.449091e+03
7.313961e+01	9.820445e-01	2.258189e-02	-1.450705e+03
7.275468e+01	9.811161e-01	2.212855e-02	-1.449720e+03
7.226503e+01	9.636373e-01	2.224004e-02	-1.449513e+03
7.333969e+01	9.553990e-01	2.232542e-02	-1.450311e+03
7.264254e+01	9.542231e-01	2.250222e-02	-1.449612e+03
7.156667e+01	9.750601e-01	2.242898e-02	-1.448393e+03
7.313116e+01	9.884342e-01	2.240576e-02	-1.449247e+03
7.279128e+01	9.618530e-01	2.228903e-02	-1.450527e+03
7.206137e+01	9.636020e-01	2.243991e-02	-1.449263e+03
7.392171e+01	9.596849e-01	2.220980e-02	-1.450674e+03
7.396777e+01	9.617468e-01	2.225310e-02	-1.449103e+03
7.319891e+01	9.665650e-01	2.267698e-02	-1.449089e+03
7.177584e+01	9.565934e-01	2.232953e-02	-1.450571e+03
7.400916e+01	9.626424e-01	2.236646e-02	-1.450180e+03
7.314905e+01	9.857100e-01	2.232509e-02	-1.449538e+03
7.325894e+01	9.604914e-01	2.240146e-02	-1.449666e+03
7.327497e+01	9.677615e-01	2.223694e-02	-1.448165e+03
7.399784e+01	9.774869e-01	2.256623e-02	-1.449674e+03
7.140190e+01	9.546441e-01	2.228889e-02	-1.450998e+03
7.353022e+01	9.605335e-01	2.247132e-02	-1.450428e+03
7.317502e+01	9.730299e-01	2.250551e-02	-1.450935e+03
7.356008e+01	9.539136e-01	2.270879e-02	-1.449494e+03
7.393807e+01	9.758368e-01	2.255418e-02	-1.449407e+03
7.259297e+01	9.811066e-01	2.260582e-02	-1.449709e+03
7.334169e+01	9.827841e-01	2.248445e-02	-1.451051e+03
7.301633e+01	9.579365e-01	2.248456e-02	-1.448816e+03
7.377038e+01	9.624049e-01	2.247382e-02	-1.452472e+03
7.289972e+01	9.644551e-01	2.271912e-02	-1.448060e+03
7.202906e+01	9.718375e-01	2.241416e-02	-1.451404e+03
7.170632e+01	9.598366e-01	2.248093e-02	-1.449262e+03
7.150176e+01	9.580453e-01	2.248228e-02	-1.449943e+03
7.142027e+01	9.482511e-01	2.256801e-02	-1.450301e+03
7.276998e+01	9.669723e-01	2.257341e-02	-1.450678e+03
7.294479e+01	9.697041e-01	2.251470e-02	-1.450967e+03
7.343277e+01	9.766990e-01	2.242067e-02	-1.449443e+03
7.247034e+01	9.755316e-01	2.233222e-02	-1.447909e+03
7.288601e+01	9.645038e-01	2.257720e-02	-1.450117e+03
7.226694e+01	9.641928e-01	2.231301e-02	-1.448059e+03
7.434904e+01	9.866654e-01	2.233001e-02	-1.449649e+03
7.206682e+01	9.425265e-01	2.232490e-02	-1.450234e+03
7.308502e+01	9.736576e-01	2.241626e-02	-1.448530e+03
7.231690e+01	9.771730e-01	2.259228e-02	-1.448894e+03
7.396355e+01	9.694899e-01	2.241933e-02	-1.450477e+03
7.312821e+01	9.440072e-01	2.234543e-02	-1.449551e+03
7.246798e+01	9.592280e-01	2.246156e-02	-1.450828e+03
7.245224e+01	9.578301e-01	2.230289e-02	-1.449704e+03
7.495979e+01	9.706245e-01	2.250824e-02	-1.450858e+03
7.346826e+01	9.456004e-01	2.238980e-02	-1.449561e+03
7.517929e+01	9.634442e-01	2.250445e-02	-1.449477e+03
7.235285e+01	9.873076e-01	2.223788e-02	-1.449878e+03
7.386984e+01	9.788856e-01	2.242402e-02	-1.449554e+03
7.226893e+01	9.606846e-01	2.234809e-02	-1.450238e+03
7.244315e+01	9.840968e-01	2.242789e-02	-1.450142e+03
7.412927e+01	9.867727e-01	2.240906e-02	-1.450389e+03
7.330110e+01	9.781567e-01	2.235405e-02	-1.451407e+03
7.455285e+01	9.628484e-01	2.244293e-02	-1.450195e+03
7.203843e+01	9.659319e-01	2.240833e-02	-1.451236e+03
7.340970e+01	9.606390e-01	2.246494e-02	-1.448736e+03
7.271941e+01	9.859035e-01	2.241382e-02	-1.450211e+03
7.335084e+01	9.495695e-01	2.241456e-02	-1.448370e+03
7.259265e+01	9.828894e-01	2.238928e-02	-1.450411e+03
7.297816e+01	9.568888e-01	2.217021e-02	-1.451345e+03
7.347058e+01	9.849236e-01	2.234549e-02	-1.450521e+03
7.317760e+01	9.689702e-01	2.273308e-02	-1.450313e+03
7.334726e+01	9.574271e-01	2.272537e-02	-1.450095e+03
7.302537e+01	9.847733e-01	2.232851e-02	-1.446944e+03
7.249484e+01	9.782769e-01	2.270475e-02	-1.452449e+03
7.398890e+01	9.637596e-01	2.236271e-02	-1.450795e+03
7.275004e+01	9.440770e-01	2.236214e-02	-1.451380e+03
7.325484e+01	9.515550e-01	2.214883e-02	-1.449736e+03
7.233202e+01	9.662022e-01	2.256397e-02	-1.449739e+03
7.146585e+01	9.691729e-01	2.253092e-02	-1.449803e+03
7.408042e+01	9.594672e-01	2.240037e-02	-1.448807e+03
7.293331e+01	9.593766e-01	2.235441e-02	-1.448721e+03
7.175303e+01	9.614500e-01	2.249104e-02	-1.450797e+03
7.271577e+01	9.635817e-01	2.258265e-02	-1.448274e+03
7.226388e+01	9.774396e-01	2.222434e-02	-1.452296e+03
7.253049e+01	9.785763e-01	2.235646e-02	-1.451160e+03
7.386870e+01	9.522395e-01	2.244674e-02	-1.452797e+03
7.483129e+01	9.583897e-01	2.236180e-02	-1.450978e+03
7.310987e+01	9.671771e-01	2.260080e-02	-1.450459e+03
7.297981e+01	9.634459e-01	2.241962e-02	-1.451285e+03
7.228238e+01	9.420646e-01	2.257551e-02	-1.451990e+03
7.388695e+01	9.671709e-01	2.260082e-02	-1.450239e+03
7.342195e+01	9.792087e-01	2.243491e-02	-1.449723e+03
7.433707e+01	9.580364e-01	2.243495e-02	-1.450654e+03
7.287683e+01	9.739523e-01	2.233337e-02	-1.449769e+03
7.230327e+01	9.688027e-01	2.230668e-02	-1.451080e+03
7.319089e+01	9.685552e-01	2.261720e-02	-1.449179e+03
7.374138e+01	9.601035e-01	2.247221e-02	-1.450342e+03
7.364308e+01	9.634275e-01	2.234187e-02	-1.451209e+03
7.124626e+01	9.605619e-01	2.266407e-02	-1.450668e+03
7.299788e+01	9.592366e-01	2.234329e-02	-1.449458e+03
7.312826e+01	9.566317e-01	2.254948e-02	-1.450454e+03
7.382822e+01	9.698442e-01	2.261894e-02	-1.449980e+03
7.309032e+01	9.739677e-01	2.248740e-02	-1.449257e+03
7.370824e+01	9.505641e-01	2.228374e-02	-1.451051e+03
7.357587e+01	9.693103e-01	2.258194e-02	-1.451139e+03
7.230079e+01	9.779415e-01	2.238637e-02	-1.451131e+03
7.358593e+01	9.762660e-01	2.255178e-02	-1.450736e+03
7.199903e+01	9.624893e-01	2.207743e-02	-1.450093e+03
7.169432e+01	9.657864e-01	2.229719e-02	-1.449212e+03
7.393663e+01	9.419317e-01	2.249126e-02	-1.451598e+03
7.404869e+01	9.751291e-01	2.213550e-02	-1.448269e+03
7.345439e+01	9.663259e-01	2.243427e-02	-1.450224e+03
7.203603e+01	9.681470e-01	2.252854e-02	-1.450090e+03
7.334346e+01	9.623978e-01	2.237897e-02	-1.452759e+03
7.309849e+01	9.605036e-01	2.232348e-02	-1.450042e+03
7.195876e+01	9.864018e-01	2.225505e-02	-1.450594e+03
7.235268e+01	9.823567e-01	2.243513e-02	-1.450350e+03
7.361232e+01	9.629806e-01	2.256681e-02	-1.449503e+03
7.178146e+01	9.758579e-01	2.251032e-02	-1.448115e+03
7.346090e+01	9.526819e-01	2.260132e-02	-1.451099e+03
7.262966e+01	9.723386e-01	2.233251e-02	-1.449701e+03
7.297138e+01	9.587209e-01	2.245600e-02	-1.449389e+03
7.183256e+01	9.592265e-01	2.223402e-02	-1.449663e+03
7.363573e+01	9.732011e-01	2.250431e-02	-1.448762e+03
7.406797e+01	9.840287e-01	2.260577e-02	-1.451547e+03
7.362418e+01	9.812695e-01	2.227830e-02	-1.449137e+03
7.358647e+01	9.656177e-01	2.243320e-02	-1.449579e+03
7.334437e+01	9.608230e-01	2.225593e-02	-1.450965e+03
7.218037e+01	9.525675e-01	2.264003e-02	-1.449936e+03
7.165753e+01	9.654048e-01	2.257176e-02	-1.449798e+03
7.287807e+01	9.547657e-01	2.243899e-02	-1.451910e+03
7.161476e+01	9.475882e-01	2.236492e-02	-1.451707e+03
7.338989e+01	9.703525e-01	2.235966e-02	-1.449562e+03
7.274342e+01	9.581033e-01	2.235418e-02	-1.450737e+03
7.394068e+01	9.692436e-01	2.245739e-02	-1.450973e+03
7.316235e+01	9.464746e-01	2.244407e-02	-1.450706e+03
7.377502e+01	9.724878e-01	2.244887e-02	-1.450690e+03
7.252314e+01	9.410162e-01	2.263082e-02	-1.450591e+03
7.253069e+01	9.515411e-01	2.229578e-02	-1.450096e+03
7.460696e+01	9.893066e-01	2.243626e-02	-1.449562e+03
7.383814e+01	9.539011e-01	2.237728e-02	-1.448458e+03
7.386505e+01	9.650998e-01	2.243928e-02	-1.451526e+03
7.303024e+01	9.759857e-01	2.228209e-02	-1.449271e+03
7.207285e+01	9.472776e-01	2.248911e-02	-1.448785e+03
7.428294e+01	9.573096e-01	2.242516e-02	-1.449265e+03
7.266384e+01	1.001509e+00	2.230920e-02	-1.448850e+03
7.304171e+01	9.630509e-01	2.241305e-02	-1.448931e+03
7.260398e+01	9.616173e-01	2.237233e-02	-1.449892e+03
7.364767e+01	9.587085e-01	2.250165e-02	-1.450980e+03
7.337483e+01	9.674824e-01	2.223228e-02	-1.450424e+03
7.416241e+01	9.794127e-01	2.252642e-02	-1.451409e+03
7.446507e+01	9.671784e-01	2.266517e-02	-1.450812e+03
7.308578e+01	9.629725e-01	2.241138e-02	-1.448453e+03
7.211208e+01	9.780745e-01	2.259956e-02	-1.448443e+03
7.378003e+01	9.785372e-01	2.230803e-02	-1.450750e+03
7.213900e+01	9.596763e-01	2.211362e-02	-1.449379e+03
7.384565e+01	9.674137e-01	2.245220e-02	-1.450144e+03
7.323188e+01	9.609240e-01	2.278498e-02	-1.450506e+03
7.392980e+01	9.463579e-01	2.237482e-02	-1.449192e+03
7.329471e+01	9.523250e-01	2.260023e-02	-1.452272e+03
7.372501e+01	9.665355e-01	2.250837e-02	-1.448716e+03
7.213111e+01	9.738738e-01	2.231525e-02	-1.449335e+03
7.328841e+01	9.719090e-01	2.247190e-02	-1.451148e+03
7.309256e+01	9.927197e-01	2.245946e-02	-1.451071e+03
7.210746e+01	9.594719e-01	2.249244e-02	-1.450090e+03
7.235257e+01	9.677572e-01	2.276074e-02	-1.449344e+03
7.275107e+01	9.690338e-01	2.258108e-02	-1.449119e+03
7.228633e+01	9.770009e-01	2.241255e-02	-1.450017e+03
7.172486e+01	9.596618e-01	2.230137e-02	-1.449423e+03
7.280063e+01	9.908876e-01	2.237803e-02	-1.450021e+03
7.389784e+01	9.592002e-01	2.232642e-02	-1.450697e+03
7.235026e+01	9.542804e-01	2.234919e-02	-1.450807e+03
7.464084e+01	9.492562e-01	2.249448e-02	-1.451215e+03
7.298443e+01	9.602099e-01	2.255712e-02	-1.451267e+03
7.355143e+01	9.702214e-01	2.256176e-02	-1.446679e+03
7.394537e+01	9.472367e-01	2.222169e-02	-1.450207e+03
7.211585e+01	9.736560e-01	2.229207e-02	-1.450222e+03
7.214671e+01	9.625918e-01	2.244265e-02	-1.450538e+03
7.382315e+01	9.917544e-01	2.213626e-02	-1.451270e+03
7.290530e+01	9.711684e-01	2.226171e-02	-1.449649e+03
7.292435e+01	9.749328e-01	2.268233e-02	-1.452047e+03
7.241860e+01	9.696683e-01	2.247025e-02	-1.450019e+03
7.356904e+01	9.655870e-01	2.251116e-02	-1.450394e+03
7.281346e+01	9.801417e-01	2.258443e-02	-1.451525e+03
7.290545e+01	9.495927e-01	2.234047e-02	-1.449778e+03
7.219170e+01	9.349292e-01	2.240585e-02	-1.450467e+03
7.227641e+01	9.464930e-01	2.250228e-02	-1.449304e+03
7.282155e+01	9.614555e-01	2.226389e-02	-1.448872e+03
7.355252e+01	9.542570e-01	2.218093e-02	-1.449683e+03
7.324884e+01	9.697751e-01	2.236747e-02	-1.450679e+03
7.172502e+01	9.690798e-01	2.247575e-02	-1.449746e+03
7.306135e+01	9.688866e-01	2.238634e-02	-1.450768e+03
7.251840e+01	9.651192e-01	2.240881e-02	-1.450928e+03
7.336237e+01	9.552089e-01	2.252407e-02	-1.449627e+03
7.281428e+01	9.657510e-01	2.251983e-02	-1.449119e+03
7.241418e+01	9.828100e-01	2.253366e-02	-1.449760e+03
7.252028e+01	9.559063e-01	2.220696e-02	-1.449772e+03
7.338298e+01	9.539497e-01	2.236777e-02	-1.449605e+03
7.308314e+01	9.791820e-01	2.229155e-02	-1.450676e+03
7.270365e+01	9.767552e-01	2.229606e-02	-1.449620e+03
7.372684e+01	9.674725e-01	2.236172e-02	-1.450306e+03
7.309539e+01	9.691896e-01	2.248743e-02	-1.449420e+03
7.385213e+01	9.862400e-01	2.232855e-02	-1.451213e+03
7.255901e+01	9.494397e-01	2.246064e-02	-1.450002e+03
7.258097e+01	9.458689e-01	2.262720e-02	-1.450881e+03
7.418366e+01	9.662262e-01	2.210776e-02	-1.449975e+03
7.353480e+01	9.600539e-01	2.246561e-02	-1.449433e+03
7.178159e+01	9.839355e-01	2.258018e-02	-1.450578e+03
7.317412e+01	9.731162e-01	2.238739e-02	-1.450130e+03
7.349029e+01	9.666683e-01	2.273950e-02	-1.447998e+03
7.205295e+01	9.655795e-01	2.229690e-02	-1.450807e+03
7.405433e+01	9.562351e-01	2.235592e-02	-1.450917e+03
7.084894e+01	9.562237e-01	2.243136e-02	-1.450802e+03
7.192314e+01	9.420781e-01	2.226040e-02	-1.448690e+03
7.277887e+01	9.684194e-01	2.232797e-02	-1.448870e+03
7.299348e+01	9.810318e-01	2.238831e-02	-1.449879e+03
7.296291e+01	9.649737e-01	2.239632e-02	-1.452091e+03
7.329847e+01	9.573441e-01	2.240809e-02	-1.450968e+03
7.363228e+01	9.757461e-01	2.215544e-02	-1.451153e+03
7.259911e+01	9.748264e-01	2.229805e-02	-1.449515e+03
7.242738e+01	9.552967e-01	2.230795e-02	-1.450363e+03
7.143898e+01	9.475163e-01	2.271187e-02	-1.450479e+03
7.313292e+01	9.755040e-01	2.243613e-02	-1.449766e+03
7.307630e+01	9.571998e-01	2.256173e-02	-1.450332e+03
7.187432e+01	9.514578e-01	2.254900e-02	-1.450632e+03
7.217354e+01	9.819542e-01	2.245968e-02	-1.449451e+03
7.337046e+01	9.840458e-01	2.267019e-02	-1.450962e+03
7.305212e+01	9.451472e-01	2.248992e-02	-1.451258e+03
7.273726e+01	9.588813e-01	2.245388e-02	-1.450431e+03
7.375983e+01	9.552670e-01	2.249992e-02	-1.450561e+03
7.318076e+01	9.363340e-01	2.243996e-02	-1.450192e+03
7.407158e+01	9.687007e-01	2.252298e-02	-1.448745e+03
7.344469e+01	9.719770e-01	2.257731e-02	-1.449851e+03
7.329794e+01	9.900857e-01	2.243240e-02	-1.451976e+03
7.307309e+01	9.651113e-01	2.230159e-02	-1.448638e+03
7.293869e+01	9.783505e-01	2.238248e-02	-1.450120e+03
7.209803e+01	9.930528e-01	2.231019e-02	-1.451204e+03
7.411382e+01	9.804905e-01	2.236976e-02	-1.450911e+03
7.273005e+01	9.551736e-01	2.234411e-02	-1.449155e+03
7.281381e+01	9.771744e-01	2.235007e-02	-1.448832e+03
7.343194e+01	9.571301e-01	2.237298e-02	-1.450889e+03
7.295399e+01	9.685950e-01	2.224958e-02	-1.448909e+03
7.326974e+01	9.937581e-01	2.246536e-02	-1.449702e+03
7.146042e+01	9.716058e-01	2.259837e-02	-1.449315e+03
7.195541e+01	9.799889e-01	2.247873e-02	-1.449967e+03
7.182220e+01	9.682367e-01	2.275779e-02	-1.450203e+03
7.329209e+01	9.595512e-01	2.259981e-02	-1.450146e+03
7.257110e+01	9.519349e-01	2.223918e-02	-1.449405e+03
7.247357e+01	9.761564e-01	2.240434e-02	-1.451559e+03
7.389444e+01	9.756272e-01	2.230157e-02	-1.449936e+03
7.275761e+01	9.595224e-01	2.253654e-02	-1.450415e+03
7.389401e+01	9.637697e-01	2.250929e-02	-1.449334e+03
7.163620e+01	9.711241e-01	2.230539e-02	-1.449931e+03
7.226623e+01	9.794784e-01	2.252714e-02	-1.449276e+03
7.490827e+01	9.456492e-01	2.240278e-02	-1.447305e+03
7.145500e+01	9.568658e-01	2.261622e-02	-1.449519e+03
7.283537e+01	9.613380e-01	2.198935e-02	-1.450681e+03
7.432094e+01	9.853917e-01	2.219485e-02	-1.450789e+03
7.285303e+01	9.799503e-01	2.242707e-02	-1.451929e+03
